,raceId,year,round,circuitRef,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
312,969,2017,1,albert_park,street circuit,2,830,5,5,5,5,+28.827,28.827,1,57,9,5124.117,0,1,0
45,969,2017,1,albert_park,street circuit,2,13,7,9,6,6,+1:23.386,83.386,1,57,3,5207.503000000001,0,1,0
907,970,2017,2,shanghai,race circuit,3,1,1,1,1,1,1:37:36.158,5856.157999999999,1,56,131,5856.157999999999,1,0,0
908,970,2017,2,shanghai,race circuit,3,1,1,1,1,1,1:37:36.158,5856.157999999999,2,56,131,11712.315999999999,1,0,0
909,970,2017,2,shanghai,race circuit,3,1,1,1,1,1,1:37:36.158,5856.157999999999,3,56,131,17568.474,1,0,0
910,970,2017,2,shanghai,race circuit,3,1,1,1,1,1,1:37:36.158,5856.157999999999,4,56,131,23424.631999999998,1,0,0
867,970,2017,2,shanghai,race circuit,3,20,2,2,2,2,+6.250,6.25,1,56,6,23430.881999999998,1,0,0
868,970,2017,2,shanghai,race circuit,3,20,2,2,2,2,+6.250,6.25,2,56,6,23437.131999999998,1,0,0
869,970,2017,2,shanghai,race circuit,3,20,2,2,2,2,+6.250,6.25,3,56,6,23443.381999999998,1,0,0
870,970,2017,2,shanghai,race circuit,3,20,2,2,2,2,+6.250,6.25,4,56,6,23449.631999999998,1,0,0
871,970,2017,2,shanghai,race circuit,3,20,2,2,2,2,+6.250,6.25,5,56,6,23455.881999999998,1,0,0
1219,970,2017,2,shanghai,race circuit,3,830,16,7,3,3,+45.192,45.192,1,56,9,23501.073999999997,1,0,0
1220,970,2017,2,shanghai,race circuit,3,830,16,7,3,3,+45.192,45.192,2,56,9,23546.265999999996,1,0,0
1221,970,2017,2,shanghai,race circuit,3,830,16,7,3,3,+45.192,45.192,3,56,9,23591.458,1,0,0
1222,970,2017,2,shanghai,race circuit,3,830,16,7,3,3,+45.192,45.192,4,56,9,23636.649999999998,1,0,0
1032,970,2017,2,shanghai,race circuit,3,817,5,8,4,4,+46.035,46.035,1,56,9,23682.684999999998,1,0,0
1033,970,2017,2,shanghai,race circuit,3,817,5,8,4,4,+46.035,46.035,2,56,9,23728.719999999998,1,0,0
1034,970,2017,2,shanghai,race circuit,3,817,5,8,4,4,+46.035,46.035,3,56,9,23774.754999999997,1,0,0
1035,970,2017,2,shanghai,race circuit,3,817,5,8,4,4,+46.035,46.035,4,56,9,23820.789999999997,1,0,0
1054,970,2017,2,shanghai,race circuit,3,8,4,4,5,5,+48.076,48.076,1,56,6,23868.865999999998,1,0,0
1055,970,2017,2,shanghai,race circuit,3,8,4,4,5,5,+48.076,48.076,2,56,6,23916.942,1,0,0
1056,970,2017,2,shanghai,race circuit,3,8,4,4,5,5,+48.076,48.076,3,56,6,23965.017999999996,1,0,0
1057,970,2017,2,shanghai,race circuit,3,8,4,4,5,5,+48.076,48.076,4,56,6,24013.093999999997,1,0,0
1132,970,2017,2,shanghai,race circuit,3,822,3,3,6,6,+48.808,48.808,1,56,131,24061.902,1,0,0
1133,970,2017,2,shanghai,race circuit,3,822,3,3,6,6,+48.808,48.808,2,56,131,24110.71,1,0,0
1134,970,2017,2,shanghai,race circuit,3,822,3,3,6,6,+48.808,48.808,3,56,131,24159.517999999996,1,0,0
1135,970,2017,2,shanghai,race circuit,3,822,3,3,6,6,+48.808,48.808,4,56,131,24208.325999999997,1,0,0
1200,970,2017,2,shanghai,race circuit,3,832,11,10,7,7,+1:12.893,72.893,1,56,5,24281.218999999997,1,0,0
1201,970,2017,2,shanghai,race circuit,3,832,11,10,7,7,+1:12.893,72.893,2,56,5,24354.111999999997,1,0,0
1202,970,2017,2,shanghai,race circuit,3,832,11,10,7,7,+1:12.893,72.893,3,56,5,24427.004999999997,1,0,0
1203,970,2017,2,shanghai,race circuit,3,832,11,10,7,7,+1:12.893,72.893,4,56,5,24499.897999999997,1,0,0
7665,971,2017,3,bahrain,race circuit,3,20,3,4,1,1,1:33:53.374,5633.374,1,57,6,5633.374,1,0,0
7666,971,2017,3,bahrain,race circuit,3,20,3,4,1,1,1:33:53.374,5633.374,2,57,6,11266.748,1,0,0
7695,971,2017,3,bahrain,race circuit,3,1,2,1,2,2,+6.660,6.66,1,57,131,11273.408,1,0,0
7696,971,2017,3,bahrain,race circuit,3,1,2,1,2,2,+6.660,6.66,2,57,131,11280.068,1,0,0
7944,971,2017,3,bahrain,race circuit,3,822,1,5,3,3,+20.397,20.397,1,57,131,11300.465,1,0,0
7945,971,2017,3,bahrain,race circuit,3,822,1,5,3,3,+20.397,20.397,2,57,131,11320.862,1,0,0
7853,971,2017,3,bahrain,race circuit,3,8,5,3,4,4,+22.475,22.475,1,57,6,11343.337,1,0,0
7854,971,2017,3,bahrain,race circuit,3,8,5,3,4,4,+22.475,22.475,2,57,6,11365.812,1,0,0
7822,971,2017,3,bahrain,race circuit,3,817,4,2,5,5,+39.346,39.346,1,57,9,11405.158,1,0,0
7823,971,2017,3,bahrain,race circuit,3,817,4,2,5,5,+39.346,39.346,2,57,9,11444.503999999999,1,0,0
7652,971,2017,3,bahrain,race circuit,3,13,8,6,6,6,+54.326,54.326,1,57,3,11498.83,1,0,0
7653,971,2017,3,bahrain,race circuit,3,13,8,6,6,6,+54.326,54.326,2,57,3,11553.155999999999,1,0,0
7769,971,2017,3,bahrain,race circuit,3,815,18,7,7,7,+1:02.606,62.606,1,57,10,11615.761999999999,1,0,0
7770,971,2017,3,bahrain,race circuit,3,815,18,7,7,7,+1:02.606,62.606,2,57,10,11678.368,1,0,0
7920,971,2017,3,bahrain,race circuit,3,154,9,8,8,8,+1:14.865,74.865,1,57,210,11753.233,1,0,0
7921,971,2017,3,bahrain,race circuit,3,154,9,8,8,8,+1:14.865,74.865,2,57,210,11828.098,1,0,0
7891,971,2017,3,bahrain,race circuit,3,807,7,12,9,9,+1:20.188,80.188,1,57,4,11908.286,1,0,0
7892,971,2017,3,bahrain,race circuit,3,807,7,12,9,9,+1:20.188,80.188,2,57,4,11988.474,1,0,0
8106,971,2017,3,bahrain,race circuit,3,839,14,11,10,10,+1:35.711,95.711,1,57,10,12084.185,1,0,0
8107,971,2017,3,bahrain,race circuit,3,839,14,11,10,10,+1:35.711,95.711,2,57,10,12179.895999999999,1,0,0
9504,972,2017,4,sochi,race circuit,3,822,3,3,1,1,1:28:08.743,5288.743,1,52,131,5288.743,1,0,0
9434,972,2017,4,sochi,race circuit,3,20,1,2,2,2,+0.617,0.617,1,52,6,5289.360000000001,1,0,0
9479,972,2017,4,sochi,race circuit,3,8,2,1,3,3,+11.000,11.0,1,52,6,5300.360000000001,1,0,0
9443,972,2017,4,sochi,race circuit,3,1,4,6,4,4,+36.320,36.32,1,52,131,5336.68,1,0,0
9548,972,2017,4,sochi,race circuit,3,830,7,8,5,5,+1:00.416,60.416,1,52,9,5397.0960000000005,1,0,0
9459,972,2017,4,sochi,race circuit,3,815,9,9,6,6,+1:26.788,86.788,1,52,10,5483.884,1,0,0
9563,972,2017,4,sochi,race circuit,3,839,10,10,7,7,+1:35.004,95.00399999999999,1,52,10,5578.888000000001,1,0,0
9488,972,2017,4,sochi,race circuit,3,807,8,7,8,8,+1:36.188,96.188,1,52,4,5675.076,1,0,0
1586,973,2017,5,catalunya,road circuit,1,1,1,1,1,1,1:35:56.497,5756.496999999999,1,66,131,5756.496999999999,0,0,1
1587,973,2017,5,catalunya,road circuit,1,1,1,1,1,1,1:35:56.497,5756.496999999999,2,66,131,11512.993999999999,0,0,1
1541,973,2017,5,catalunya,road circuit,1,20,2,2,2,2,+3.490,3.49,1,66,6,11516.483999999999,0,0,1
1542,973,2017,5,catalunya,road circuit,1,20,2,2,2,2,+3.490,3.49,2,66,6,11519.973999999998,0,0,1
1743,973,2017,5,catalunya,road circuit,1,817,6,3,3,3,+1:15.820,75.82,1,66,9,11595.793999999998,0,0,1
1744,973,2017,5,catalunya,road circuit,1,817,6,3,3,3,+1:15.820,75.82,2,66,9,11671.614,0,0,1
2157,974,2017,6,monaco,street circuit,2,20,2,2,1,1,1:44:44.340,6284.34,1,78,6,6284.34,0,1,0
2288,974,2017,6,monaco,street circuit,2,8,1,3,2,2,+3.145,3.145,1,78,6,6287.485000000001,0,1,0
2273,974,2017,6,monaco,street circuit,2,817,5,4,3,3,+3.745,3.745,1,78,9,6291.2300000000005,0,1,0
2333,974,2017,6,monaco,street circuit,2,822,3,9,4,4,+5.517,5.517,1,78,131,6296.747,0,1,0
2402,974,2017,6,monaco,street circuit,2,830,4,8,5,5,+6.199,6.199,1,78,9,6302.946,0,1,0
2403,974,2017,6,monaco,street circuit,2,830,4,8,5,5,+6.199,6.199,2,78,9,6309.145,0,1,0
2384,974,2017,6,monaco,street circuit,2,832,6,14,6,6,+12.038,12.038,1,78,5,6321.183,0,1,0
2184,974,2017,6,monaco,street circuit,2,1,13,5,7,7,+15.801,15.801,1,78,131,6336.984,0,1,0
2317,974,2017,6,monaco,street circuit,2,154,8,18,8,8,+18.150,18.15,1,78,210,6355.134,0,1,0
2146,974,2017,6,monaco,street circuit,2,13,14,12,9,9,+19.445,19.445,1,78,3,6374.579,0,1,0
2147,974,2017,6,monaco,street circuit,2,13,14,12,9,9,+19.445,19.445,2,78,3,6394.024,0,1,0
2359,974,2017,6,monaco,street circuit,2,825,11,7,10,10,+21.443,21.443,1,78,210,6415.467000000001,0,1,0
2360,974,2017,6,monaco,street circuit,2,825,11,7,10,10,+21.443,21.443,2,78,210,6436.91,0,1,0
2416,974,2017,6,monaco,street circuit,2,835,16,13,11,11,+22.737,22.737,1,78,4,6459.647,0,1,0
2423,974,2017,6,monaco,street circuit,2,839,15,10,12,12,+23.725,23.725,1,78,10,6483.372,0,1,0
2424,974,2017,6,monaco,street circuit,2,839,15,10,12,12,+23.725,23.725,2,78,10,6507.097,0,1,0
2425,974,2017,6,monaco,street circuit,2,839,15,10,12,12,+23.725,23.725,3,78,10,6530.822,0,1,0
2243,974,2017,6,monaco,street circuit,2,815,7,1,13,13,+39.089,39.089,1,78,10,6569.911,0,1,0
2244,974,2017,6,monaco,street circuit,2,815,7,1,13,13,+39.089,39.089,2,78,10,6609.0,0,1,0
2245,974,2017,6,monaco,street circuit,2,815,7,1,13,13,+39.089,39.089,3,78,10,6648.089,0,1,0
2620,975,2017,7,villeneuve,race circuit,3,1,1,1,1,1,1:33:05.154,5585.154,1,70,131,5585.154,1,0,0
2796,975,2017,7,villeneuve,race circuit,3,822,3,5,2,2,+19.783,19.783,1,70,131,5604.937000000001,1,0,0
2724,975,2017,7,villeneuve,race circuit,3,817,6,8,3,3,+35.297,35.297,1,70,9,5640.234,1,0,0
2588,975,2017,7,villeneuve,race circuit,3,20,2,2,4,4,+35.907,35.907,1,70,6,5676.1410000000005,1,0,0
2589,975,2017,7,villeneuve,race circuit,3,20,2,2,4,4,+35.907,35.907,2,70,6,5712.048000000001,1,0,0
2690,975,2017,7,villeneuve,race circuit,3,815,8,11,5,5,+40.476,40.476,1,70,10,5752.524,1,0,0
2871,975,2017,7,villeneuve,race circuit,3,839,9,9,6,6,+40.716,40.716,1,70,10,5793.240000000001,1,0,0
2740,975,2017,7,villeneuve,race circuit,3,8,4,3,7,7,+58.632,58.632,1,70,6,5851.872,1,0,0
2741,975,2017,7,villeneuve,race circuit,3,8,4,3,7,7,+58.632,58.632,2,70,6,5910.504000000001,1,0,0
2763,975,2017,7,villeneuve,race circuit,3,807,10,7,8,8,+1:00.374,60.374,1,70,4,5970.878000000001,1,0,0
9678,976,2017,8,baku,race circuit,3,817,10,4,1,1,2:03:55.573,7435.573,1,51,9,7435.573,1,0,0
9679,976,2017,8,baku,race circuit,3,817,10,4,1,1,2:03:55.573,7435.573,2,51,9,14871.146,1,0,0
9680,976,2017,8,baku,race circuit,3,817,10,4,1,1,2:03:55.573,7435.573,3,51,9,22306.719,1,0,0
9681,976,2017,8,baku,race circuit,3,817,10,4,1,1,2:03:55.573,7435.573,4,51,9,29742.292,1,0,0
9719,976,2017,8,baku,race circuit,3,822,2,3,2,2,+3.904,3.904,1,51,131,29746.196,1,0,0
9720,976,2017,8,baku,race circuit,3,822,2,3,2,2,+3.904,3.904,2,51,131,29750.100000000002,1,0,0
9721,976,2017,8,baku,race circuit,3,822,2,3,2,2,+3.904,3.904,3,51,131,29754.004,1,0,0
9722,976,2017,8,baku,race circuit,3,822,2,3,2,2,+3.904,3.904,4,51,131,29757.908000000003,1,0,0
9798,976,2017,8,baku,race circuit,3,840,8,5,3,3,+4.009,4.009,1,51,3,29761.917,1,0,0
9799,976,2017,8,baku,race circuit,3,840,8,5,3,3,+4.009,4.009,2,51,3,29765.926,1,0,0
9800,976,2017,8,baku,race circuit,3,840,8,5,3,3,+4.009,4.009,3,51,3,29769.935,1,0,0
9634,976,2017,8,baku,race circuit,3,20,4,1,4,4,+5.976,5.976,1,51,6,29775.911,1,0,0
9635,976,2017,8,baku,race circuit,3,20,4,1,4,4,+5.976,5.976,2,51,6,29781.887000000002,1,0,0
9636,976,2017,8,baku,race circuit,3,20,4,1,4,4,+5.976,5.976,3,51,6,29787.863,1,0,0
9637,976,2017,8,baku,race circuit,3,20,4,1,4,4,+5.976,5.976,4,51,6,29793.839,1,0,0
9646,976,2017,8,baku,race circuit,3,1,1,2,5,5,+6.188,6.188,1,51,131,29800.027000000002,1,0,0
9647,976,2017,8,baku,race circuit,3,1,1,2,5,5,+6.188,6.188,2,51,131,29806.215,1,0,0
9648,976,2017,8,baku,race circuit,3,1,1,2,5,5,+6.188,6.188,3,51,131,29812.403000000002,1,0,0
9649,976,2017,8,baku,race circuit,3,1,1,2,5,5,+6.188,6.188,4,51,131,29818.591,1,0,0
9792,976,2017,8,baku,race circuit,3,839,7,9,6,6,+30.298,30.298,1,51,10,29848.889000000003,1,0,0
9793,976,2017,8,baku,race circuit,3,839,7,9,6,6,+30.298,30.298,2,51,10,29879.187,1,0,0
9794,976,2017,8,baku,race circuit,3,839,7,9,6,6,+30.298,30.298,3,51,10,29909.485,1,0,0
9795,976,2017,8,baku,race circuit,3,839,7,9,6,6,+30.298,30.298,4,51,10,29939.783000000003,1,0,0
9733,976,2017,8,baku,race circuit,3,825,12,11,7,7,+41.753,41.753,1,51,210,29981.536,1,0,0
9734,976,2017,8,baku,race circuit,3,825,12,11,7,7,+41.753,41.753,2,51,210,30023.289,1,0,0
9735,976,2017,8,baku,race circuit,3,825,12,11,7,7,+41.753,41.753,3,51,210,30065.042,1,0,0
9755,976,2017,8,baku,race circuit,3,832,15,10,8,8,+49.400,49.4,1,51,5,30114.442000000003,1,0,0
9756,976,2017,8,baku,race circuit,3,832,15,10,8,8,+49.400,49.4,2,51,5,30163.842,1,0,0
9757,976,2017,8,baku,race circuit,3,832,15,10,8,8,+49.400,49.4,3,51,5,30213.242000000002,1,0,0
9617,976,2017,8,baku,race circuit,3,4,19,6,9,9,+59.551,59.551,1,51,1,30272.793,1,0,0
9618,976,2017,8,baku,race circuit,3,4,19,6,9,9,+59.551,59.551,2,51,1,30332.344,1,0,0
9619,976,2017,8,baku,race circuit,3,4,19,6,9,9,+59.551,59.551,3,51,1,30391.895,1,0,0
9776,976,2017,8,baku,race circuit,3,836,14,15,10,10,+1:29.093,89.093,1,51,15,30480.988,1,0,0
9777,976,2017,8,baku,race circuit,3,836,14,15,10,10,+1:29.093,89.093,2,51,15,30570.081000000002,1,0,0
9778,976,2017,8,baku,race circuit,3,836,14,15,10,10,+1:29.093,89.093,3,51,15,30659.174000000003,1,0,0
9779,976,2017,8,baku,race circuit,3,836,14,15,10,10,+1:29.093,89.093,4,51,15,30748.267,1,0,0
9780,976,2017,8,baku,race circuit,3,836,14,15,10,10,+1:29.093,89.093,5,51,15,30837.36,1,0,0
9746,976,2017,8,baku,race circuit,3,828,17,16,11,11,+1:31.794,91.794,1,51,15,30929.154000000002,1,0,0
9747,976,2017,8,baku,race circuit,3,828,17,16,11,11,+1:31.794,91.794,2,51,15,31020.948,1,0,0
9748,976,2017,8,baku,race circuit,3,828,17,16,11,11,+1:31.794,91.794,3,51,15,31112.742000000002,1,0,0
9784,976,2017,8,baku,race circuit,3,838,18,13,12,12,+1:32.160,92.16,1,51,1,31204.902000000002,1,0,0
9785,976,2017,8,baku,race circuit,3,838,18,13,12,12,+1:32.160,92.16,2,51,1,31297.062,1,0,0
9786,976,2017,8,baku,race circuit,3,838,18,13,12,12,+1:32.160,92.16,3,51,1,31389.222,1,0,0
9787,976,2017,8,baku,race circuit,3,838,18,13,12,12,+1:32.160,92.16,4,51,1,31481.382,1,0,0
9136,977,2017,9,red_bull_ring,race circuit,3,822,1,5,1,1,1:21:48.523,4908.523,1,71,131,4908.523,1,0,0
8984,977,2017,9,red_bull_ring,race circuit,3,20,2,4,2,2,+0.658,0.658,1,71,6,4909.1810000000005,1,0,0
9071,977,2017,9,red_bull_ring,race circuit,3,817,4,2,3,3,+6.012,6.012,1,71,9,4915.193,1,0,0
9003,977,2017,9,red_bull_ring,race circuit,3,1,8,1,4,4,+7.430,7.43,1,71,131,4922.6230000000005,1,0,0
9087,977,2017,9,red_bull_ring,race circuit,3,8,3,3,5,5,+20.370,20.37,1,71,6,4942.993,1,0,0
9117,977,2017,9,red_bull_ring,race circuit,3,154,6,10,6,6,+1:13.160,73.16,1,71,210,5016.153,1,0,0
3168,978,2017,10,silverstone,race circuit,3,1,1,1,1,1,1:21:27.430,4887.43,1,51,131,4887.43,1,0,0
3371,978,2017,10,silverstone,race circuit,3,822,9,3,2,2,+14.063,14.063,1,51,131,4901.493,1,0,0
3304,978,2017,10,silverstone,race circuit,3,8,2,4,3,3,+36.570,36.57,1,51,6,4938.063,1,0,0
3305,978,2017,10,silverstone,race circuit,3,8,2,4,3,3,+36.570,36.57,2,51,6,4974.633000000001,1,0,0
3454,978,2017,10,silverstone,race circuit,3,830,4,2,4,4,+52.125,52.125,1,51,9,5026.758000000001,1,0,0
3455,978,2017,10,silverstone,race circuit,3,830,4,2,4,4,+52.125,52.125,2,51,9,5078.883000000001,1,0,0
3276,978,2017,10,silverstone,race circuit,3,817,19,6,5,5,+1:05.955,65.955,1,51,9,5144.838000000001,1,0,0
3333,978,2017,10,silverstone,race circuit,3,807,5,8,6,6,+1:08.109,68.109,1,51,4,5212.947,1,0,0
3128,978,2017,10,silverstone,race circuit,3,20,3,5,7,7,+1:33.989,93.989,1,51,6,5306.936000000001,1,0,0
3129,978,2017,10,silverstone,race circuit,3,20,3,5,7,7,+1:33.989,93.989,2,51,6,5400.925,1,0,0
3841,979,2017,11,hungaroring,race circuit,3,20,1,4,1,1,1:39:46.713,5986.713,1,70,6,5986.713,1,0,0
4073,979,2017,11,hungaroring,race circuit,3,8,2,2,2,2,+0.908,0.908,1,70,6,5987.621,1,0,0
4146,979,2017,11,hungaroring,race circuit,3,822,3,6,3,3,+12.462,12.462,1,70,131,6000.083,1,0,0
3890,979,2017,11,hungaroring,race circuit,3,1,4,5,4,4,+12.885,12.885,1,70,131,6012.968,1,0,0
4244,979,2017,11,hungaroring,race circuit,3,830,5,3,5,5,+13.276,13.276,1,70,9,6026.244,1,0,0
3792,979,2017,11,hungaroring,race circuit,3,4,7,1,6,6,+1:11.223,71.223,1,70,1,6097.467,1,0,0
7231,980,2017,12,spa,street circuit,2,1,1,2,1,1,1:24:42.820,5082.82,1,44,131,5082.82,0,1,0
7232,980,2017,12,spa,street circuit,2,1,1,2,1,1,1:24:42.820,5082.82,2,44,131,10165.64,0,1,0
7203,980,2017,12,spa,street circuit,2,20,2,1,2,2,+2.358,2.358,1,44,6,10167.998,0,1,0
7204,980,2017,12,spa,street circuit,2,20,2,1,2,2,+2.358,2.358,2,44,6,10170.356,0,1,0
7339,980,2017,12,spa,street circuit,2,817,6,3,3,3,+10.791,10.791,1,44,9,10181.146999999999,0,1,0
7340,980,2017,12,spa,street circuit,2,817,6,3,3,3,+10.791,10.791,2,44,9,10191.938,0,1,0
7363,980,2017,12,spa,street circuit,2,8,4,5,4,4,+14.471,14.471,1,44,6,10206.409,0,1,0
7364,980,2017,12,spa,street circuit,2,8,4,5,4,4,+14.471,14.471,2,44,6,10220.88,0,1,0
7365,980,2017,12,spa,street circuit,2,8,4,5,4,4,+14.471,14.471,3,44,6,10235.350999999999,0,1,0
7427,980,2017,12,spa,street circuit,2,822,3,4,5,5,+16.456,16.456,1,44,131,10251.806999999999,0,1,0
7428,980,2017,12,spa,street circuit,2,822,3,4,5,5,+16.456,16.456,2,44,131,10268.262999999999,0,1,0
7388,980,2017,12,spa,street circuit,2,807,7,7,6,6,+28.087,28.087,1,44,4,10296.349999999999,0,1,0
7389,980,2017,12,spa,street circuit,2,807,7,7,6,6,+28.087,28.087,2,44,4,10324.437,0,1,0
7403,980,2017,12,spa,street circuit,2,154,11,8,7,7,+31.553,31.553,1,44,210,10355.99,0,1,0
7404,980,2017,12,spa,street circuit,2,154,11,8,7,7,+31.553,31.553,2,44,210,10387.543,0,1,0
7185,980,2017,12,spa,street circuit,2,13,16,11,8,8,+36.649,36.649,1,44,3,10424.192,0,1,0
7186,980,2017,12,spa,street circuit,2,13,16,11,8,8,+36.649,36.649,2,44,3,10460.840999999999,0,1,0
7528,980,2017,12,spa,street circuit,2,839,9,14,9,9,+38.154,38.154,1,44,10,10498.994999999999,0,1,0
7529,980,2017,12,spa,street circuit,2,839,9,14,9,9,+38.154,38.154,2,44,10,10537.149,0,1,0
7530,980,2017,12,spa,street circuit,2,839,9,14,9,9,+38.154,38.154,3,44,10,10575.303,0,1,0
7485,980,2017,12,spa,street circuit,2,832,13,13,10,10,+39.447,39.447,1,44,5,10614.75,0,1,0
7486,980,2017,12,spa,street circuit,2,832,13,13,10,10,+39.447,39.447,2,44,5,10654.197,0,1,0
7538,980,2017,12,spa,street circuit,2,840,15,16,11,11,+48.999,48.999,1,44,3,10703.196,0,1,0
7539,980,2017,12,spa,street circuit,2,840,15,16,11,11,+48.999,48.999,2,44,3,10752.195,0,1,0
7468,980,2017,12,spa,street circuit,2,826,19,12,12,12,+49.940,49.94,1,44,5,10802.135,0,1,0
7469,980,2017,12,spa,street circuit,2,826,19,12,12,12,+49.940,49.94,2,44,5,10852.074999999999,0,1,0
7518,980,2017,12,spa,street circuit,2,835,14,10,13,13,+53.239,53.239,1,44,4,10905.314,0,1,0
7519,980,2017,12,spa,street circuit,2,835,14,10,13,13,+53.239,53.239,2,44,4,10958.553,0,1,0
7520,980,2017,12,spa,street circuit,2,838,20,15,14,14,+57.078,57.078,1,44,1,11015.631,0,1,0
7521,980,2017,12,spa,street circuit,2,838,20,15,14,14,+57.078,57.078,2,44,1,11072.708999999999,0,1,0
7449,980,2017,12,spa,street circuit,2,825,12,9,15,15,+1:07.262,67.262,1,44,210,11139.971,0,1,0
7450,980,2017,12,spa,street circuit,2,825,12,9,15,15,+1:07.262,67.262,2,44,210,11207.233,0,1,0
7451,980,2017,12,spa,street circuit,2,825,12,9,15,15,+1:07.262,67.262,3,44,210,11274.494999999999,0,1,0
7476,980,2017,12,spa,street circuit,2,828,17,17,16,16,+1:09.711,69.711,1,44,15,11344.206,0,1,0
7477,980,2017,12,spa,street circuit,2,828,17,17,16,16,+1:09.711,69.711,2,44,15,11413.917,0,1,0
7478,980,2017,12,spa,street circuit,2,828,17,17,16,16,+1:09.711,69.711,3,44,15,11483.627999999999,0,1,0
4445,981,2017,13,monza,race circuit,3,1,1,2,1,1,1:15:32.312,4532.312,1,53,131,4532.312,1,0,0
4580,981,2017,13,monza,race circuit,3,822,4,3,2,2,+4.471,4.471,1,53,131,4536.782999999999,1,0,0
4423,981,2017,13,monza,race circuit,3,20,6,4,3,3,+36.317,36.317,1,53,6,4573.099999999999,1,0,0
4518,981,2017,13,monza,race circuit,3,817,16,1,4,4,+40.335,40.335,1,53,9,4613.4349999999995,1,0,0
4536,981,2017,13,monza,race circuit,3,8,5,8,5,5,+1:00.082,60.082,1,53,6,4673.517,1,0,0
4661,981,2017,13,monza,race circuit,3,839,3,11,6,6,+1:11.528,71.528,1,53,10,4745.045,1,0,0
4668,981,2017,13,monza,race circuit,3,840,2,10,7,7,+1:14.156,74.156,1,53,3,4819.201,1,0,0
4411,981,2017,13,monza,race circuit,3,13,7,9,8,8,+1:14.834,74.834,1,53,3,4894.035,1,0,0
4493,981,2017,13,monza,race circuit,3,815,10,6,9,9,+1:15.276,75.276,1,53,10,4969.311,1,0,0
4846,982,2017,14,marina_bay,street circuit,2,1,5,1,1,1,2:03:23.544,7403.544,1,58,131,7403.544,0,1,0
4847,982,2017,14,marina_bay,street circuit,2,1,5,1,1,1,2:03:23.544,7403.544,2,58,131,14807.088,0,1,0
4848,982,2017,14,marina_bay,street circuit,2,1,5,1,1,1,2:03:23.544,7403.544,3,58,131,22210.631999999998,0,1,0
4849,982,2017,14,marina_bay,street circuit,2,1,5,1,1,1,2:03:23.544,7403.544,4,58,131,29614.176,0,1,0
4978,982,2017,14,marina_bay,street circuit,2,817,3,2,2,2,+4.507,4.507,1,58,9,29618.683,0,1,0
4979,982,2017,14,marina_bay,street circuit,2,817,3,2,2,2,+4.507,4.507,2,58,9,29623.19,0,1,0
4980,982,2017,14,marina_bay,street circuit,2,817,3,2,2,2,+4.507,4.507,3,58,9,29627.697,0,1,0
4981,982,2017,14,marina_bay,street circuit,2,817,3,2,2,2,+4.507,4.507,4,58,9,29632.203999999998,0,1,0
4982,982,2017,14,marina_bay,street circuit,2,817,3,2,2,2,+4.507,4.507,5,58,9,29636.711,0,1,0
5074,982,2017,14,marina_bay,street circuit,2,822,6,3,3,3,+8.800,8.8,1,58,131,29645.511,0,1,0
5075,982,2017,14,marina_bay,street circuit,2,822,6,3,3,3,+8.800,8.8,2,58,131,29654.310999999998,0,1,0
5076,982,2017,14,marina_bay,street circuit,2,822,6,3,3,3,+8.800,8.8,3,58,131,29663.111,0,1,0
5077,982,2017,14,marina_bay,street circuit,2,822,6,3,3,3,+8.800,8.8,4,58,131,29671.911,0,1,0
5157,982,2017,14,marina_bay,street circuit,2,832,10,4,4,4,+22.822,22.822,1,58,5,29694.733,0,1,0
5158,982,2017,14,marina_bay,street circuit,2,832,10,4,4,4,+22.822,22.822,2,58,5,29717.555,0,1,0
5159,982,2017,14,marina_bay,street circuit,2,832,10,4,4,4,+22.822,22.822,3,58,5,29740.377,0,1,0
5160,982,2017,14,marina_bay,street circuit,2,832,10,4,4,4,+22.822,22.822,4,58,5,29763.199,0,1,0
4929,982,2017,14,marina_bay,street circuit,2,815,12,7,5,5,+25.359,25.359,1,58,10,29788.558,0,1,0
4930,982,2017,14,marina_bay,street circuit,2,815,12,7,5,5,+25.359,25.359,2,58,10,29813.917,0,1,0
4931,982,2017,14,marina_bay,street circuit,2,815,12,7,5,5,+25.359,25.359,3,58,10,29839.275999999998,0,1,0
4932,982,2017,14,marina_bay,street circuit,2,815,12,7,5,5,+25.359,25.359,4,58,10,29864.635,0,1,0
4933,982,2017,14,marina_bay,street circuit,2,815,12,7,5,5,+25.359,25.359,5,58,10,29889.994,0,1,0
5195,982,2017,14,marina_bay,street circuit,2,835,11,5,6,6,+27.259,27.259,1,58,4,29917.253,0,1,0
5196,982,2017,14,marina_bay,street circuit,2,835,11,5,6,6,+27.259,27.259,2,58,4,29944.512,0,1,0
5197,982,2017,14,marina_bay,street circuit,2,835,11,5,6,6,+27.259,27.259,3,58,4,29971.771,0,1,0
5198,982,2017,14,marina_bay,street circuit,2,835,11,5,6,6,+27.259,27.259,4,58,4,29999.03,0,1,0
5199,982,2017,14,marina_bay,street circuit,2,835,11,5,6,6,+27.259,27.259,5,58,4,30026.289,0,1,0
