raceId,year,round,circuitRef,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
852,2011,12,spa,street circuit,2,13,4,7,8,8,+1:06.076,66.076,2,44,6,16168.53,0,1,0
852,2011,12,spa,street circuit,2,13,4,7,8,8,+1:06.076,66.076,3,44,6,16234.606,0,1,0
852,2011,12,spa,street circuit,2,808,10,9,9,9,+1:11.917,71.917,1,44,4,16306.523,0,1,0
852,2011,12,spa,street circuit,2,808,10,9,9,9,+1:11.917,71.917,2,44,4,16378.44,0,1,0
852,2011,12,spa,street circuit,2,813,21,12,10,10,+1:17.615,77.615,1,44,3,16456.055,0,1,0
852,2011,12,spa,street circuit,2,813,21,12,10,10,+1:17.615,77.615,2,44,3,16533.67,0,1,0
852,2011,12,spa,street circuit,2,814,17,11,11,11,+1:23.994,83.994,1,44,10,16617.664,0,1,0
852,2011,12,spa,street circuit,2,814,17,11,11,11,+1:23.994,83.994,2,44,10,16701.658,0,1,0
852,2011,12,spa,street circuit,2,155,12,14,12,12,+1:31.976,91.976,1,44,15,16793.634000000002,0,1,0
852,2011,12,spa,street circuit,2,155,12,14,12,12,+1:31.976,91.976,2,44,15,16885.61,0,1,0
852,2011,12,spa,street circuit,2,811,7,13,13,13,+1:32.985,92.985,1,44,4,16978.595,0,1,0
852,2011,12,spa,street circuit,2,811,7,13,13,13,+1:32.985,92.985,2,44,4,17071.58,0,1,0
852,2011,12,spa,street circuit,2,811,7,13,13,13,+1:32.985,92.985,3,44,4,17164.565,0,1,0
853,2011,13,monza,race circuit,3,20,1,3,1,1,1:20:46.172,4846.1720000000005,1,53,9,4846.1720000000005,1,0,0
853,2011,13,monza,race circuit,3,20,1,3,1,1,1:20:46.172,4846.1720000000005,2,53,9,9692.344000000001,1,0,0
853,2011,13,monza,race circuit,3,18,3,2,2,2,+9.590,9.59,1,53,1,9701.934000000001,1,0,0
853,2011,13,monza,race circuit,3,18,3,2,2,2,+9.590,9.59,2,53,1,9711.524000000001,1,0,0
853,2011,13,monza,race circuit,3,4,4,6,3,3,+16.909,16.909,1,53,6,9728.433,1,0,0
853,2011,13,monza,race circuit,3,4,4,6,3,3,+16.909,16.909,2,53,6,9745.342,1,0,0
853,2011,13,monza,race circuit,3,1,2,1,4,4,+17.417,17.417,1,53,1,9762.759000000002,1,0,0
853,2011,13,monza,race circuit,3,1,2,1,4,4,+17.417,17.417,2,53,1,9780.176000000001,1,0,0
853,2011,13,monza,race circuit,3,30,8,7,5,5,+32.677,32.677,1,53,131,9812.853000000001,1,0,0
853,2011,13,monza,race circuit,3,30,8,7,5,5,+32.677,32.677,2,53,131,9845.53,1,0,0
853,2011,13,monza,race circuit,3,13,6,5,6,6,+42.993,42.993,1,53,6,9888.523000000001,1,0,0
853,2011,13,monza,race circuit,3,13,6,5,6,6,+42.993,42.993,2,53,6,9931.516000000001,1,0,0
854,2011,14,marina_bay,street circuit,2,18,3,1,2,2,+1.737,1.737,1,61,1,21442.007999999998,0,1,0
854,2011,14,marina_bay,street circuit,2,18,3,1,2,2,+1.737,1.737,2,61,1,21443.745,0,1,0
854,2011,14,marina_bay,street circuit,2,18,3,1,2,2,+1.737,1.737,3,61,1,21445.482,0,1,0
854,2011,14,marina_bay,street circuit,2,17,2,3,3,3,+29.279,29.279,1,61,9,21474.761,0,1,0
854,2011,14,marina_bay,street circuit,2,17,2,3,3,3,+29.279,29.279,2,61,9,21504.039999999997,0,1,0
854,2011,14,marina_bay,street circuit,2,17,2,3,3,3,+29.279,29.279,3,61,9,21533.319,0,1,0
854,2011,14,marina_bay,street circuit,2,4,5,5,4,4,+55.449,55.449,1,61,6,21588.768,0,1,0
854,2011,14,marina_bay,street circuit,2,4,5,5,4,4,+55.449,55.449,2,61,6,21644.217,0,1,0
854,2011,14,marina_bay,street circuit,2,4,5,5,4,4,+55.449,55.449,3,61,6,21699.665999999997,0,1,0
854,2011,14,marina_bay,street circuit,2,1,4,4,5,5,+1:07.766,67.766,1,61,1,21767.431999999997,0,1,0
854,2011,14,marina_bay,street circuit,2,1,4,4,5,5,+1:07.766,67.766,2,61,1,21835.198,0,1,0
854,2011,14,marina_bay,street circuit,2,1,4,4,5,5,+1:07.766,67.766,3,61,1,21902.964,0,1,0
854,2011,14,marina_bay,street circuit,2,1,4,4,5,5,+1:07.766,67.766,4,61,1,21970.73,0,1,0
854,2011,14,marina_bay,street circuit,2,814,10,15,6,6,+1:51.067,111.06700000000001,1,61,10,22149.563,0,1,0
854,2011,14,marina_bay,street circuit,2,814,10,15,6,6,+1:51.067,111.06700000000001,2,61,10,22260.629999999997,0,1,0
855,2011,15,suzuka,race circuit,3,18,2,1,1,1,1:30:53.427,5453.427,1,53,1,5453.427,1,0,0
855,2011,15,suzuka,race circuit,3,18,2,1,1,1,1:30:53.427,5453.427,2,53,1,10906.854,1,0,0
855,2011,15,suzuka,race circuit,3,18,2,1,1,1,1:30:53.427,5453.427,3,53,1,16360.280999999999,1,0,0
855,2011,15,suzuka,race circuit,3,4,5,4,2,2,+1.160,1.16,1,53,6,16361.440999999999,1,0,0
855,2011,15,suzuka,race circuit,3,4,5,4,2,2,+1.160,1.16,2,53,6,16362.600999999999,1,0,0
855,2011,15,suzuka,race circuit,3,4,5,4,2,2,+1.160,1.16,3,53,6,16363.760999999999,1,0,0
855,2011,15,suzuka,race circuit,3,20,1,6,3,3,+2.006,2.006,1,53,9,16365.767,1,0,0
855,2011,15,suzuka,race circuit,3,20,1,6,3,3,+2.006,2.006,2,53,9,16367.773,1,0,0
855,2011,15,suzuka,race circuit,3,20,1,6,3,3,+2.006,2.006,3,53,9,16369.778999999999,1,0,0
855,2011,15,suzuka,race circuit,3,17,6,5,4,4,+8.071,8.071,1,53,9,16377.849999999999,1,0,0
855,2011,15,suzuka,race circuit,3,17,6,5,4,4,+8.071,8.071,2,53,9,16385.921,1,0,0
855,2011,15,suzuka,race circuit,3,17,6,5,4,4,+8.071,8.071,3,53,9,16393.992,1,0,0
855,2011,15,suzuka,race circuit,3,1,3,9,5,5,+24.268,24.268,1,53,1,16418.26,1,0,0
855,2011,15,suzuka,race circuit,3,1,3,9,5,5,+24.268,24.268,2,53,1,16442.528,1,0,0
855,2011,15,suzuka,race circuit,3,1,3,9,5,5,+24.268,24.268,3,53,1,16466.796,1,0,0
855,2011,15,suzuka,race circuit,3,30,8,12,6,6,+27.120,27.12,1,53,131,16493.915999999997,1,0,0
855,2011,15,suzuka,race circuit,3,30,8,12,6,6,+27.120,27.12,2,53,131,16521.036,1,0,0
855,2011,15,suzuka,race circuit,3,30,8,12,6,6,+27.120,27.12,3,53,131,16548.156,1,0,0
855,2011,15,suzuka,race circuit,3,13,4,11,7,7,+28.240,28.24,1,53,6,16576.396,1,0,0
855,2011,15,suzuka,race circuit,3,13,4,11,7,7,+28.240,28.24,2,53,6,16604.636,1,0,0
855,2011,15,suzuka,race circuit,3,13,4,11,7,7,+28.240,28.24,3,53,6,16632.876,1,0,0
855,2011,15,suzuka,race circuit,3,815,17,2,8,8,+39.377,39.377,1,53,15,16672.253,1,0,0
855,2011,15,suzuka,race circuit,3,815,17,2,8,8,+39.377,39.377,2,53,15,16711.629999999997,1,0,0
855,2011,15,suzuka,race circuit,3,808,10,7,9,9,+42.607,42.607,1,53,4,16754.236999999997,1,0,0
855,2011,15,suzuka,race circuit,3,808,10,7,9,9,+42.607,42.607,2,53,4,16796.843999999997,1,0,0
855,2011,15,suzuka,race circuit,3,3,23,3,10,10,+44.322,44.322,1,53,131,16841.165999999997,1,0,0
855,2011,15,suzuka,race circuit,3,3,23,3,10,10,+44.322,44.322,2,53,131,16885.487999999998,1,0,0
855,2011,15,suzuka,race circuit,3,3,23,3,10,10,+44.322,44.322,3,53,131,16929.809999999998,1,0,0
855,2011,15,suzuka,race circuit,3,16,11,14,11,11,+54.447,54.447,1,53,10,16984.256999999998,1,0,0
855,2011,15,suzuka,race circuit,3,16,11,14,11,11,+54.447,54.447,2,53,10,17038.703999999998,1,0,0
855,2011,15,suzuka,race circuit,3,16,11,14,11,11,+54.447,54.447,3,53,10,17093.150999999998,1,0,0
855,2011,15,suzuka,race circuit,3,814,12,13,12,12,+1:02.326,62.326,1,53,10,17155.477,1,0,0
855,2011,15,suzuka,race circuit,3,814,12,13,12,12,+1:02.326,62.326,2,53,10,17217.803,1,0,0
855,2011,15,suzuka,race circuit,3,814,12,13,12,12,+1:02.326,62.326,3,53,10,17280.129,1,0,0
855,2011,15,suzuka,race circuit,3,155,7,19,13,13,+1:03.705,63.705,1,53,15,17343.834,1,0,0
855,2011,15,suzuka,race circuit,3,155,7,19,13,13,+1:03.705,63.705,2,53,15,17407.539,1,0,0
855,2011,15,suzuka,race circuit,3,813,14,10,14,14,+1:04.194,64.194,1,53,3,17471.733,1,0,0
855,2011,15,suzuka,race circuit,3,813,14,10,14,14,+1:04.194,64.194,2,53,3,17535.927,1,0,0
855,2011,15,suzuka,race circuit,3,813,14,10,14,14,+1:04.194,64.194,3,53,3,17600.121,1,0,0
855,2011,15,suzuka,race circuit,3,153,16,8,15,15,+1:06.623,66.623,1,53,5,17666.744,1,0,0
855,2011,15,suzuka,race circuit,3,153,16,8,15,15,+1:06.623,66.623,2,53,5,17733.367,1,0,0
855,2011,15,suzuka,race circuit,3,811,9,15,16,16,+1:12.628,72.628,1,53,4,17805.995,1,0,0
855,2011,15,suzuka,race circuit,3,811,9,15,16,16,+1:12.628,72.628,2,53,4,17878.623,1,0,0
855,2011,15,suzuka,race circuit,3,22,13,16,17,17,+1:14.191,74.191,1,53,3,17952.814,1,0,0
855,2011,15,suzuka,race circuit,3,22,13,16,17,17,+1:14.191,74.191,2,53,3,18027.004999999997,1,0,0
855,2011,15,suzuka,race circuit,3,22,13,16,17,17,+1:14.191,74.191,3,53,3,18101.196,1,0,0
855,2011,15,suzuka,race circuit,3,5,18,17,18,18,+1:27.824,87.824,1,53,205,18189.02,1,0,0
855,2011,15,suzuka,race circuit,3,5,18,17,18,18,+1:27.824,87.824,2,53,205,18276.843999999997,1,0,0
855,2011,15,suzuka,race circuit,3,5,18,17,18,18,+1:27.824,87.824,3,53,205,18364.667999999998,1,0,0
855,2011,15,suzuka,race circuit,3,15,19,18,19,19,+1:36.140,96.14,1,53,205,18460.807999999997,1,0,0
855,2011,15,suzuka,race circuit,3,15,19,18,19,19,+1:36.140,96.14,2,53,205,18556.948,1,0,0
855,2011,15,suzuka,race circuit,3,15,19,18,19,19,+1:36.140,96.14,3,53,205,18653.088,1,0,0
856,2011,16,yeongam,street circuit,2,20,2,1,1,1,1:38:01.994,5881.994000000001,1,55,9,5881.994000000001,0,1,0
856,2011,16,yeongam,street circuit,2,20,2,1,1,1,1:38:01.994,5881.994000000001,2,55,9,11763.988000000001,0,1,0
856,2011,16,yeongam,street circuit,2,1,1,3,2,2,+12.019,12.019,1,55,1,11776.007000000001,0,1,0
856,2011,16,yeongam,street circuit,2,1,1,3,2,2,+12.019,12.019,2,55,1,11788.026000000002,0,1,0
856,2011,16,yeongam,street circuit,2,17,4,2,3,3,+12.477,12.477,1,55,9,11800.503,0,1,0
856,2011,16,yeongam,street circuit,2,17,4,2,3,3,+12.477,12.477,2,55,9,11812.980000000001,0,1,0
856,2011,16,yeongam,street circuit,2,18,3,7,4,4,+14.694,14.694,1,55,1,11827.674,0,1,0
856,2011,16,yeongam,street circuit,2,18,3,7,4,4,+14.694,14.694,2,55,1,11842.368,0,1,0
856,2011,16,yeongam,street circuit,2,4,6,6,5,5,+15.689,15.689,1,55,6,11858.057,0,1,0
856,2011,16,yeongam,street circuit,2,4,6,6,5,5,+15.689,15.689,2,55,6,11873.746000000001,0,1,0
856,2011,16,yeongam,street circuit,2,13,5,5,6,6,+25.133,25.133,1,55,6,11898.879,0,1,0
856,2011,16,yeongam,street circuit,2,13,5,5,6,6,+25.133,25.133,2,55,6,11924.012,0,1,0
856,2011,16,yeongam,street circuit,2,153,11,8,7,7,+49.538,49.538,1,55,5,11973.550000000001,0,1,0
856,2011,16,yeongam,street circuit,2,153,11,8,7,7,+49.538,49.538,2,55,5,12023.088000000002,0,1,0
856,2011,16,yeongam,street circuit,2,3,7,9,8,8,+54.053,54.053,1,55,131,12077.141000000001,0,1,0
856,2011,16,yeongam,street circuit,2,3,7,9,8,8,+54.053,54.053,2,55,131,12131.194000000001,0,1,0
856,2011,16,yeongam,street circuit,2,67,13,4,9,9,+1:02.762,62.762,1,55,5,12193.956000000002,0,1,0
856,2011,16,yeongam,street circuit,2,67,13,4,9,9,+1:02.762,62.762,2,55,5,12256.718,0,1,0
856,2011,16,yeongam,street circuit,2,814,9,12,10,10,+1:08.602,68.602,1,55,10,12325.320000000002,0,1,0
856,2011,16,yeongam,street circuit,2,814,9,12,10,10,+1:08.602,68.602,2,55,10,12393.922,0,1,0
856,2011,16,yeongam,street circuit,2,16,10,10,11,11,+1:11.229,71.229,1,55,10,12465.151000000002,0,1,0
856,2011,16,yeongam,street circuit,2,16,10,10,11,11,+1:11.229,71.229,2,55,10,12536.380000000001,0,1,0
856,2011,16,yeongam,street circuit,2,22,18,13,12,12,+1:33.068,93.068,1,55,3,12629.448,0,1,0
856,2011,16,yeongam,street circuit,2,22,18,13,12,12,+1:33.068,93.068,2,55,3,12722.516000000001,0,1,0
857,2011,17,buddh,race circuit,3,20,1,1,1,1,1:30:35.002,5435.002,1,60,9,5435.002,1,0,0
857,2011,17,buddh,race circuit,3,20,1,1,1,1,1:30:35.002,5435.002,2,60,9,10870.004,1,0,0
857,2011,17,buddh,race circuit,3,18,4,4,2,2,+8.433,8.433,1,60,1,10878.437000000002,1,0,0
857,2011,17,buddh,race circuit,3,18,4,4,2,2,+8.433,8.433,2,60,1,10886.87,1,0,0
857,2011,17,buddh,race circuit,3,4,3,3,3,3,+24.301,24.301,1,60,6,10911.171,1,0,0
857,2011,17,buddh,race circuit,3,4,3,3,3,3,+24.301,24.301,2,60,6,10935.472000000002,1,0,0
857,2011,17,buddh,race circuit,3,17,2,2,4,4,+25.529,25.529,1,60,9,10961.001,1,0,0
857,2011,17,buddh,race circuit,3,17,2,2,4,4,+25.529,25.529,2,60,9,10986.53,1,0,0
857,2011,17,buddh,race circuit,3,30,11,5,5,5,+1:05.421,65.421,1,60,131,11051.951000000001,1,0,0
857,2011,17,buddh,race circuit,3,30,11,5,5,5,+1:05.421,65.421,2,60,131,11117.372000000001,1,0,0
857,2011,17,buddh,race circuit,3,3,7,6,6,6,+1:06.851,66.851,1,60,131,11184.223,1,0,0
857,2011,17,buddh,race circuit,3,3,7,6,6,6,+1:06.851,66.851,2,60,131,11251.074,1,0,0
857,2011,17,buddh,race circuit,3,1,5,9,7,7,+1:24.183,84.18299999999999,1,60,1,11335.257000000001,1,0,0
857,2011,17,buddh,race circuit,3,1,5,9,7,7,+1:24.183,84.18299999999999,2,60,1,11419.44,1,0,0
857,2011,17,buddh,race circuit,3,1,5,9,7,7,+1:24.183,84.18299999999999,3,60,1,11503.623000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,1,2,3,1,1,1:37:11.886,5831.886,1,55,1,5831.886,1,0,0
858,2011,18,yas_marina,race circuit,3,1,2,3,1,1,1:37:11.886,5831.886,2,55,1,11663.772,1,0,0
858,2011,18,yas_marina,race circuit,3,4,5,6,2,2,+8.457,8.457,1,55,6,11672.229000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,4,5,6,2,2,+8.457,8.457,2,55,6,11680.686000000002,1,0,0
858,2011,18,yas_marina,race circuit,3,18,3,2,3,3,+25.881,25.881,1,55,1,11706.567000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,18,3,2,3,3,+25.881,25.881,2,55,1,11732.448,1,0,0
858,2011,18,yas_marina,race circuit,3,17,4,1,4,4,+35.784,35.784,1,55,9,11768.232,1,0,0
858,2011,18,yas_marina,race circuit,3,17,4,1,4,4,+35.784,35.784,2,55,9,11804.016000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,17,4,1,4,4,+35.784,35.784,3,55,9,11839.800000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,13,6,10,5,5,+50.578,50.578,1,55,6,11890.378,1,0,0
858,2011,18,yas_marina,race circuit,3,13,6,10,5,5,+50.578,50.578,2,55,6,11940.956,1,0,0
858,2011,18,yas_marina,race circuit,3,3,7,7,6,6,+52.317,52.317,1,55,131,11993.273000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,3,7,7,6,6,+52.317,52.317,2,55,131,12045.59,1,0,0
858,2011,18,yas_marina,race circuit,3,30,8,15,7,7,+1:15.964,75.964,1,55,131,12121.554,1,0,0
858,2011,18,yas_marina,race circuit,3,30,8,15,7,7,+1:15.964,75.964,2,55,131,12197.518,1,0,0
858,2011,18,yas_marina,race circuit,3,16,9,14,8,8,+1:17.122,77.122,1,55,10,12274.640000000001,1,0,0
858,2011,18,yas_marina,race circuit,3,16,9,14,8,8,+1:17.122,77.122,2,55,10,12351.762,1,0,0
858,2011,18,yas_marina,race circuit,3,814,10,9,9,9,+1:41.087,101.087,1,55,10,12452.849,1,0,0
859,2011,19,interlagos,street circuit,2,17,2,1,1,1,1:32:17.464,5537.464,1,71,9,5537.464,0,1,0
859,2011,19,interlagos,street circuit,2,17,2,1,1,1,1:32:17.464,5537.464,2,71,9,11074.928,0,1,0
859,2011,19,interlagos,street circuit,2,17,2,1,1,1,1:32:17.464,5537.464,3,71,9,16612.392,0,1,0
859,2011,19,interlagos,street circuit,2,20,1,3,2,2,+16.983,16.983,1,71,9,16629.375,0,1,0
859,2011,19,interlagos,street circuit,2,20,1,3,2,2,+16.983,16.983,2,71,9,16646.358,0,1,0
859,2011,19,interlagos,street circuit,2,20,1,3,2,2,+16.983,16.983,3,71,9,16663.341,0,1,0
859,2011,19,interlagos,street circuit,2,18,3,2,3,3,+27.638,27.638,1,71,1,16690.979,0,1,0
859,2011,19,interlagos,street circuit,2,18,3,2,3,3,+27.638,27.638,2,71,1,16718.617,0,1,0
859,2011,19,interlagos,street circuit,2,18,3,2,3,3,+27.638,27.638,3,71,1,16746.255,0,1,0
859,2011,19,interlagos,street circuit,2,4,5,4,4,4,+35.048,35.048,1,71,6,16781.303,0,1,0
859,2011,19,interlagos,street circuit,2,4,5,4,4,4,+35.048,35.048,2,71,6,16816.351,0,1,0
859,2011,19,interlagos,street circuit,2,4,5,4,4,4,+35.048,35.048,3,71,6,16851.399,0,1,0
859,2011,19,interlagos,street circuit,2,13,7,12,5,5,+1:06.733,66.733,1,71,6,16918.132,0,1,0
859,2011,19,interlagos,street circuit,2,13,7,12,5,5,+1:06.733,66.733,2,71,6,16984.865,0,1,0
860,2012,1,albert_park,street circuit,2,18,2,1,1,1,1:34:09.565,5649.5650000000005,1,58,1,5649.5650000000005,0,1,0
860,2012,1,albert_park,street circuit,2,18,2,1,1,1,1:34:09.565,5649.5650000000005,2,58,1,11299.130000000001,0,1,0
860,2012,1,albert_park,street circuit,2,20,6,2,2,2,+2.139,2.139,1,58,9,11301.269,0,1,0
860,2012,1,albert_park,street circuit,2,20,6,2,2,2,+2.139,2.139,2,58,9,11303.408000000001,0,1,0
860,2012,1,albert_park,street circuit,2,1,1,4,3,3,+4.075,4.075,1,58,1,11307.483,0,1,0
860,2012,1,albert_park,street circuit,2,1,1,4,3,3,+4.075,4.075,2,58,1,11311.558,0,1,0
860,2012,1,albert_park,street circuit,2,17,5,3,4,4,+4.547,4.547,1,58,9,11316.105000000001,0,1,0
860,2012,1,albert_park,street circuit,2,17,5,3,4,4,+4.547,4.547,2,58,9,11320.652000000002,0,1,0
860,2012,1,albert_park,street circuit,2,4,12,7,5,5,+21.565,21.565,1,58,6,11342.217,0,1,0
860,2012,1,albert_park,street circuit,2,4,12,7,5,5,+21.565,21.565,2,58,6,11363.782000000001,0,1,0
860,2012,1,albert_park,street circuit,2,155,13,10,6,6,+36.766,36.766,1,58,15,11400.548,0,1,0
860,2012,1,albert_park,street circuit,2,155,13,10,6,6,+36.766,36.766,2,58,15,11437.314,0,1,0
860,2012,1,albert_park,street circuit,2,8,17,11,7,7,+38.014,38.014,1,58,208,11475.328000000001,0,1,0
860,2012,1,albert_park,street circuit,2,8,17,11,7,7,+38.014,38.014,2,58,208,11513.342,0,1,0
860,2012,1,albert_park,street circuit,2,815,22,12,8,8,+39.458,39.458,1,58,15,11552.800000000001,0,1,0
860,2012,1,albert_park,street circuit,2,817,10,8,9,9,+39.556,39.556,1,58,5,11592.356000000002,0,1,0
860,2012,1,albert_park,street circuit,2,817,10,8,9,9,+39.556,39.556,2,58,5,11631.912,0,1,0
860,2012,1,albert_park,street circuit,2,817,10,8,9,9,+39.556,39.556,3,58,5,11671.468,0,1,0
860,2012,1,albert_park,street circuit,2,814,15,9,10,10,+39.737,39.737,1,58,10,11711.205000000002,0,1,0
860,2012,1,albert_park,street circuit,2,814,15,9,10,10,+39.737,39.737,2,58,10,11750.942000000001,0,1,0
860,2012,1,albert_park,street circuit,2,818,11,6,11,11,+39.848,39.848,1,58,5,11790.79,0,1,0
860,2012,1,albert_park,street circuit,2,818,11,6,11,11,+39.848,39.848,2,58,5,11830.638,0,1,0
860,2012,1,albert_park,street circuit,2,3,7,14,12,12,+57.642,57.642,1,58,131,11888.28,0,1,0
860,2012,1,albert_park,street circuit,2,3,7,14,12,12,+57.642,57.642,2,58,131,11945.922,0,1,0
861,2012,2,sepang,race circuit,3,815,9,3,2,2,+2.263,2.263,1,56,15,29677.699,1,0,0
861,2012,2,sepang,race circuit,3,815,9,3,2,2,+2.263,2.263,2,56,15,29679.962,1,0,0
861,2012,2,sepang,race circuit,3,815,9,3,2,2,+2.263,2.263,3,56,15,29682.225,1,0,0
861,2012,2,sepang,race circuit,3,1,1,6,3,3,+14.591,14.591,1,56,1,29696.816,1,0,0
861,2012,2,sepang,race circuit,3,1,1,6,3,3,+14.591,14.591,2,56,1,29711.407,1,0,0
861,2012,2,sepang,race circuit,3,1,1,6,3,3,+14.591,14.591,3,56,1,29725.998,1,0,0
861,2012,2,sepang,race circuit,3,17,4,2,4,4,+17.688,17.688,1,56,9,29743.685999999998,1,0,0
861,2012,2,sepang,race circuit,3,17,4,2,4,4,+17.688,17.688,2,56,9,29761.374,1,0,0
861,2012,2,sepang,race circuit,3,17,4,2,4,4,+17.688,17.688,3,56,9,29779.061999999998,1,0,0
861,2012,2,sepang,race circuit,3,8,10,1,5,5,+29.456,29.456,1,56,208,29808.518,1,0,0
861,2012,2,sepang,race circuit,3,8,10,1,5,5,+29.456,29.456,2,56,208,29837.974,1,0,0
861,2012,2,sepang,race circuit,3,8,10,1,5,5,+29.456,29.456,3,56,208,29867.43,1,0,0
861,2012,2,sepang,race circuit,3,811,13,5,6,6,+37.667,37.667,1,56,3,29905.096999999998,1,0,0
861,2012,2,sepang,race circuit,3,811,13,5,6,6,+37.667,37.667,2,56,3,29942.764,1,0,0
861,2012,2,sepang,race circuit,3,811,13,5,6,6,+37.667,37.667,3,56,3,29980.431,1,0,0
861,2012,2,sepang,race circuit,3,811,13,5,6,6,+37.667,37.667,4,56,3,30018.097999999998,1,0,0
861,2012,2,sepang,race circuit,3,814,14,10,7,7,+44.412,44.412,1,56,10,30062.51,1,0,0
861,2012,2,sepang,race circuit,3,814,14,10,7,7,+44.412,44.412,2,56,10,30106.922,1,0,0
861,2012,2,sepang,race circuit,3,814,14,10,7,7,+44.412,44.412,3,56,10,30151.334,1,0,0
861,2012,2,sepang,race circuit,3,818,18,12,8,8,+46.985,46.985,1,56,5,30198.319,1,0,0
861,2012,2,sepang,race circuit,3,818,18,12,8,8,+46.985,46.985,2,56,5,30245.304,1,0,0
861,2012,2,sepang,race circuit,3,807,16,15,9,9,+47.892,47.892,1,56,10,30293.196,1,0,0
861,2012,2,sepang,race circuit,3,807,16,15,9,9,+47.892,47.892,2,56,10,30341.088,1,0,0
861,2012,2,sepang,race circuit,3,807,16,15,9,9,+47.892,47.892,3,56,10,30388.98,1,0,0
861,2012,2,sepang,race circuit,3,30,3,9,10,10,+49.996,49.996,1,56,131,30438.976,1,0,0
861,2012,2,sepang,race circuit,3,30,3,9,10,10,+49.996,49.996,2,56,131,30488.971999999998,1,0,0
861,2012,2,sepang,race circuit,3,30,3,9,10,10,+49.996,49.996,3,56,131,30538.968,1,0,0
861,2012,2,sepang,race circuit,3,20,5,4,11,11,+1:15.527,75.527,1,56,9,30614.495,1,0,0
861,2012,2,sepang,race circuit,3,20,5,4,11,11,+1:15.527,75.527,2,56,9,30690.022,1,0,0
861,2012,2,sepang,race circuit,3,20,5,4,11,11,+1:15.527,75.527,3,56,9,30765.549,1,0,0
861,2012,2,sepang,race circuit,3,20,5,4,11,11,+1:15.527,75.527,4,56,9,30841.076,1,0,0
861,2012,2,sepang,race circuit,3,817,15,8,12,12,+1:16.828,76.828,1,56,5,30917.904,1,0,0
861,2012,2,sepang,race circuit,3,817,15,8,12,12,+1:16.828,76.828,2,56,5,30994.732,1,0,0
861,2012,2,sepang,race circuit,3,817,15,8,12,12,+1:16.828,76.828,3,56,5,31071.56,1,0,0
861,2012,2,sepang,race circuit,3,817,15,8,12,12,+1:16.828,76.828,4,56,5,31148.388,1,0,0
861,2012,2,sepang,race circuit,3,3,7,11,13,13,+1:18.593,78.593,1,56,131,31226.981,1,0,0
861,2012,2,sepang,race circuit,3,3,7,11,13,13,+1:18.593,78.593,2,56,131,31305.574,1,0,0
861,2012,2,sepang,race circuit,3,3,7,11,13,13,+1:18.593,78.593,3,56,131,31384.167,1,0,0
861,2012,2,sepang,race circuit,3,3,7,11,13,13,+1:18.593,78.593,4,56,131,31462.76,1,0,0
861,2012,2,sepang,race circuit,3,18,2,14,14,14,+1:19.719,79.719,1,56,1,31542.479,1,0,0
861,2012,2,sepang,race circuit,3,18,2,14,14,14,+1:19.719,79.719,2,56,1,31622.198,1,0,0
861,2012,2,sepang,race circuit,3,18,2,14,14,14,+1:19.719,79.719,3,56,1,31701.917,1,0,0
861,2012,2,sepang,race circuit,3,18,2,14,14,14,+1:19.719,79.719,4,56,1,31781.636,1,0,0
861,2012,2,sepang,race circuit,3,13,12,13,15,15,+1:37.319,97.319,1,56,6,31958.674,1,0,0
861,2012,2,sepang,race circuit,3,13,12,13,15,15,+1:37.319,97.319,2,56,6,32055.993,1,0,0
861,2012,2,sepang,race circuit,3,13,12,13,15,15,+1:37.319,97.319,3,56,6,32153.311999999998,1,0,0
861,2012,2,sepang,race circuit,3,13,12,13,15,15,+1:37.319,97.319,4,56,6,32250.631,1,0,0
862,2012,3,shanghai,race circuit,3,3,1,8,1,1,1:36:26.929,5786.929,2,56,131,5786.929,1,0,0
862,2012,3,shanghai,race circuit,3,3,1,8,1,1,1:36:26.929,5786.929,1,56,131,11573.858,1,0,0
862,2012,3,shanghai,race circuit,3,18,5,3,2,2,+20.626,20.626,3,56,1,11594.484,1,0,0
862,2012,3,shanghai,race circuit,3,18,5,3,2,2,+20.626,20.626,1,56,1,11615.11,1,0,0
862,2012,3,shanghai,race circuit,3,18,5,3,2,2,+20.626,20.626,2,56,1,11635.736,1,0,0
862,2012,3,shanghai,race circuit,3,1,7,6,3,3,+26.012,26.012,3,56,1,11661.748,1,0,0
862,2012,3,shanghai,race circuit,3,1,7,6,3,3,+26.012,26.012,1,56,1,11687.76,1,0,0
862,2012,3,shanghai,race circuit,3,1,7,6,3,3,+26.012,26.012,2,56,1,11713.772,1,0,0
862,2012,3,shanghai,race circuit,3,17,6,5,4,4,+27.924,27.924,3,56,9,11741.696,1,0,0
862,2012,3,shanghai,race circuit,3,17,6,5,4,4,+27.924,27.924,1,56,9,11769.62,1,0,0
