,raceId,year,round,circuitId,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,points,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
7954,1046,2020,16,3,race circuit,3,822,1,2,8,8,+15.389,15.389,2,87,131,4.0,11111.964999999998,1,0,0
8230,1046,2020,16,3,race circuit,3,847,2,1,9,9,+18.556,18.556,1,87,131,3.0,11130.520999999999,1,0,0
8231,1046,2020,16,3,race circuit,3,847,2,1,9,9,+18.556,18.556,2,87,131,3.0,11149.077,1,0,0
8232,1046,2020,16,3,race circuit,3,847,2,1,9,9,+18.556,18.556,3,87,131,3.0,11167.633,1,0,0
8233,1046,2020,16,3,race circuit,3,847,2,1,9,9,+18.556,18.556,4,87,131,3.0,11186.188999999998,1,0,0
8210,1046,2020,16,3,race circuit,3,846,19,11,10,10,+19.541,19.541,1,87,1,1.0,11205.73,1,0,0
8211,1046,2020,16,3,race circuit,3,846,19,11,10,10,+19.541,19.541,2,87,1,1.0,11225.270999999999,1,0,0
8155,1046,2020,16,3,race circuit,3,842,9,10,11,11,+20.527,20.527,1,87,213,0.0,11245.797999999999,1,0,0
8156,1046,2020,16,3,race circuit,3,842,9,10,11,11,+20.527,20.527,2,87,213,0.0,11266.324999999999,1,0,0
7674,1046,2020,16,3,race circuit,3,20,13,5,12,12,+22.611,22.611,1,87,6,0.0,11288.936,1,0,0
7675,1046,2020,16,3,race circuit,3,20,13,5,12,12,+22.611,22.611,2,87,6,0.0,11311.546999999999,1,0,0
7676,1046,2020,16,3,race circuit,3,20,13,5,12,12,+22.611,22.611,3,87,6,0.0,11334.158,1,0,0
8145,1046,2020,16,3,race circuit,3,841,14,4,13,13,+24.111,24.111,1,87,51,0.0,11358.268999999998,1,0,0
8146,1046,2020,16,3,race circuit,3,841,14,4,13,13,+24.111,24.111,2,87,51,0.0,11382.38,1,0,0
7861,1046,2020,16,3,race circuit,3,8,18,13,14,14,+26.153,26.153,1,87,51,0.0,11408.533,1,0,0
7862,1046,2020,16,3,race circuit,3,8,18,13,14,14,+26.153,26.153,2,87,51,0.0,11434.686,1,0,0
7863,1046,2020,16,3,race circuit,3,8,18,13,14,14,+26.153,26.153,3,87,51,0.0,11460.839,1,0,0
8000,1046,2020,16,3,race circuit,3,825,15,16,15,15,+32.370,32.37,1,87,210,0.0,11493.208999999999,1,0,0
8001,1046,2020,16,3,race circuit,3,825,15,16,15,15,+32.370,32.37,2,87,210,0.0,11525.579,1,0,0
8252,1046,2020,16,3,race circuit,3,851,17,15,16,16,+33.674,33.674,1,87,3,0.0,11559.252999999999,1,0,0
8253,1046,2020,16,3,race circuit,3,851,17,15,16,16,+33.674,33.674,2,87,3,0.0,11592.927,1,0,0
8254,1046,2020,16,3,race circuit,3,851,17,15,16,16,+33.674,33.674,3,87,3,0.0,11626.600999999999,1,0,0
8255,1046,2020,16,3,race circuit,3,850,20,17,17,17,+36.858,36.858,1,87,210,0.0,11663.458999999999,1,0,0
8256,1046,2020,16,3,race circuit,3,850,20,17,17,17,+36.858,36.858,2,87,210,0.0,11700.317,1,0,0
8257,1046,2020,16,3,race circuit,3,850,20,17,17,17,+36.858,36.858,3,87,210,0.0,11737.175,1,0,0
8246,1046,2020,16,3,race circuit,3,849,16,18,\N,18,\N,0.0,1,52,3,0.0,0.0,1,0,0
6369,1047,2020,17,24,race circuit,3,830,1,2,1,1,1:36:28.645,5788.645,1,55,9,25.0,5788.645,1,0,0
6308,1047,2020,17,24,race circuit,3,822,2,3,2,2,+15.976,15.976,1,55,131,18.0,5804.621,1,0,0
6139,1047,2020,17,24,race circuit,3,1,3,5,3,3,+18.415,18.415,1,55,131,15.0,5823.036,1,0,0
6433,1047,2020,17,24,race circuit,3,848,5,4,4,4,+19.987,19.987,1,55,9,12.0,5843.023,1,0,0
6439,1047,2020,17,24,race circuit,3,846,4,12,5,5,+1:00.729,60.729,1,55,1,10.0,5903.752,1,0,0
6351,1047,2020,17,24,race circuit,3,832,6,11,6,6,+1:05.662,65.662,1,55,1,8.0,5969.414000000001,1,0,0
6233,1047,2020,17,24,race circuit,3,817,11,1,7,7,+1:13.748,73.748,1,55,4,7.0,6043.162,1,0,0
6413,1047,2020,17,24,race circuit,3,842,9,15,8,8,+1:29.718,89.718,1,55,213,4.0,6132.88,1,0,0
6389,1047,2020,17,24,race circuit,3,839,10,18,9,9,+1:41.069,101.069,1,55,4,2.0,6233.9490000000005,1,0,0
6400,1047,2020,17,24,race circuit,3,840,8,9,10,10,+1:42.738,102.738,1,55,211,1.0,6336.687000000001,1,0,0
6334,1047,2020,17,24,race circuit,3,826,7,17,11,11,\N,0.0,1,54,213,0.0,0.0,1,0,0
6252,1047,2020,17,24,race circuit,3,8,15,14,12,12,\N,0.0,1,54,51,0.0,0.0,1,0,0
6424,1047,2020,17,24,race circuit,3,844,12,10,13,13,\N,0.0,1,54,6,0.0,0.0,1,0,0
6118,1047,2020,17,24,race circuit,3,20,13,6,14,14,\N,0.0,1,54,6,0.0,0.0,1,0,0
6447,1047,2020,17,24,race circuit,3,847,16,20,15,15,\N,0.0,1,54,3,0.0,0.0,1,0,0
6409,1047,2020,17,24,race circuit,3,841,14,7,16,16,\N,0.0,1,54,51,0.0,0.0,1,0,0
6452,1047,2020,17,24,race circuit,3,849,18,16,17,17,\N,0.0,1,54,3,0.0,0.0,1,0,0
6453,1047,2020,17,24,race circuit,3,849,18,16,17,17,\N,0.0,2,54,3,0.0,0.0,1,0,0
6324,1047,2020,17,24,race circuit,3,825,20,13,18,18,\N,0.0,1,54,210,0.0,0.0,1,0,0
6325,1047,2020,17,24,race circuit,3,825,20,13,18,18,\N,0.0,2,54,210,0.0,0.0,1,0,0
6457,1047,2020,17,24,race circuit,3,850,17,8,19,19,\N,0.0,1,53,210,0.0,0.0,1,0,0
6458,1047,2020,17,24,race circuit,3,850,17,8,19,19,\N,0.0,2,53,210,0.0,0.0,1,0,0
6459,1047,2020,17,24,race circuit,3,850,17,8,19,19,\N,0.0,3,53,210,0.0,0.0,1,0,0
10345,1051,2021,20,78,street circuit,2,1,1,2,1,1,1:24:28.471,5068.471,1,57,131,25.0,5068.471,0,1,0
10346,1051,2021,20,78,street circuit,2,1,1,2,1,1,1:24:28.471,5068.471,2,57,131,25.0,10136.942,0,1,0
10366,1051,2021,20,78,street circuit,2,830,7,1,2,2,+25.743,25.743,1,57,9,19.0,10162.685,0,1,0
10367,1051,2021,20,78,street circuit,2,830,7,1,2,2,+25.743,25.743,2,57,9,19.0,10188.428,0,1,0
10368,1051,2021,20,78,street circuit,2,830,7,1,2,2,+25.743,25.743,3,57,9,19.0,10214.170999999998,0,1,0
10340,1051,2021,20,78,street circuit,2,4,3,10,3,3,+59.457,59.457,1,57,214,15.0,10273.627999999999,0,1,0
10347,1051,2021,20,78,street circuit,2,815,11,3,4,4,+1:02.306,62.306,1,57,9,12.0,10335.934,0,1,0
10348,1051,2021,20,78,street circuit,2,815,11,3,4,4,+1:02.306,62.306,2,57,9,12.0,10398.24,0,1,0
10372,1051,2021,20,78,street circuit,2,839,9,13,5,5,+1:20.570,80.57,1,57,214,10.0,10478.81,0,1,0
10376,1051,2021,20,78,street circuit,2,840,12,17,6,6,+1:21.274,81.274,1,57,117,8.0,10560.083999999999,0,1,0
10365,1051,2021,20,78,street circuit,2,832,5,9,7,7,+1:21.911,81.911,1,57,6,6.0,10641.994999999999,0,1,0
10387,1051,2021,20,78,street circuit,2,844,13,8,8,8,+1:23.126,83.126,1,57,6,4.0,10725.121,0,1,0
10394,1051,2021,20,78,street circuit,2,846,4,4,9,9,\N,0.0,1,56,1,2.0,0.0,0,1,0
10395,1051,2021,20,78,street circuit,2,846,4,4,9,9,\N,0.0,2,56,1,2.0,0.0,0,1,0
10344,1051,2021,20,78,street circuit,2,20,10,7,10,10,\N,0.0,1,56,117,1.0,0.0,0,1,0
10382,1051,2021,20,78,street circuit,2,842,2,11,11,11,\N,0.0,1,56,213,0.0,0.0,0,1,0
10383,1051,2021,20,78,street circuit,2,842,2,11,11,11,\N,0.0,2,56,213,0.0,0.0,0,1,0
10352,1051,2021,20,78,street circuit,2,817,14,14,12,12,\N,0.0,1,56,1,0.0,0.0,0,1,0
10408,1051,2021,20,78,street circuit,2,852,8,12,13,13,\N,0.0,1,56,213,0.0,0.0,0,1,0
10409,1051,2021,20,78,street circuit,2,852,8,12,13,13,\N,0.0,2,56,213,0.0,0.0,0,1,0
10353,1051,2021,20,78,street circuit,2,8,16,6,14,14,\N,0.0,1,56,51,0.0,0.0,0,1,0
10354,1051,2021,20,78,street circuit,2,8,16,6,14,14,\N,0.0,2,56,51,0.0,0.0,0,1,0
10380,1051,2021,20,78,street circuit,2,841,18,18,15,15,\N,0.0,1,56,51,0.0,0.0,0,1,0
10381,1051,2021,20,78,street circuit,2,841,18,18,15,15,\N,0.0,2,56,51,0.0,0.0,0,1,0
10406,1051,2021,20,78,street circuit,2,854,19,19,16,16,\N,0.0,1,56,210,0.0,0.0,0,1,0
10399,1051,2021,20,78,street circuit,2,847,15,5,17,17,\N,0.0,1,55,3,0.0,0.0,0,1,0
10400,1051,2021,20,78,street circuit,2,847,15,5,17,17,\N,0.0,2,55,3,0.0,0.0,0,1,0
10407,1051,2021,20,78,street circuit,2,853,20,16,18,18,\N,0.0,1,55,210,0.0,0.0,0,1,0
10405,1051,2021,20,78,street circuit,2,849,17,20,\N,19,\N,0.0,1,50,3,0.0,0.0,0,1,0
10358,1051,2021,20,78,street circuit,2,822,6,15,\N,20,\N,0.0,1,48,131,0.0,0.0,0,1,0
7706,1052,2021,1,3,race circuit,3,1,2,4,1,1,1:32:03.897,5523.897,1,56,131,25.0,5523.897,1,0,0
7707,1052,2021,1,3,race circuit,3,1,2,4,1,1,1:32:03.897,5523.897,2,56,131,25.0,11047.794,1,0,0
8084,1052,2021,1,3,race circuit,3,830,1,2,2,2,+0.745,0.745,1,56,9,18.0,11048.539,1,0,0
8085,1052,2021,1,3,race circuit,3,830,1,2,2,2,+0.745,0.745,2,56,9,18.0,11049.284,1,0,0
7958,1052,2021,1,3,race circuit,3,822,3,1,3,3,+37.383,37.383,1,56,131,16.0,11086.667,1,0,0
7959,1052,2021,1,3,race circuit,3,822,3,1,3,3,+37.383,37.383,2,56,131,16.0,11124.05,1,0,0
7960,1052,2021,1,3,race circuit,3,822,3,1,3,3,+37.383,37.383,3,56,131,16.0,11161.432999999999,1,0,0
8215,1052,2021,1,3,race circuit,3,846,7,6,4,4,+46.466,46.466,1,56,1,12.0,11207.899,1,0,0
8216,1052,2021,1,3,race circuit,3,846,7,6,4,4,+46.466,46.466,2,56,1,12.0,11254.365,1,0,0
7783,1052,2021,1,3,race circuit,3,815,0,3,5,5,+52.047,52.047,1,56,9,10.0,11306.412,1,0,0
7784,1052,2021,1,3,race circuit,3,815,0,3,5,5,+52.047,52.047,2,56,9,10.0,11358.459,1,0,0
7785,1052,2021,1,3,race circuit,3,815,0,3,5,5,+52.047,52.047,3,56,9,10.0,11410.506,1,0,0
8180,1052,2021,1,3,race circuit,3,844,4,11,6,6,+59.090,59.09,1,56,6,8.0,11469.596,1,0,0
8181,1052,2021,1,3,race circuit,3,844,4,11,6,6,+59.090,59.09,2,56,6,8.0,11528.686,1,0,0
7833,1052,2021,1,3,race circuit,3,817,6,10,7,7,+66.004,66.004,1,56,1,6.0,11594.69,1,0,0
7834,1052,2021,1,3,race circuit,3,817,6,10,7,7,+66.004,66.004,2,56,1,6.0,11660.694,1,0,0
8056,1052,2021,1,3,race circuit,3,832,8,7,8,8,+67.100,67.1,1,56,6,4.0,11727.794,1,0,0
8057,1052,2021,1,3,race circuit,3,832,8,7,8,8,+67.100,67.1,2,56,6,4.0,11794.894,1,0,0
8265,1052,2021,1,3,race circuit,3,852,13,8,9,9,+85.692,85.692,1,56,213,2.0,11880.586,1,0,0
8266,1052,2021,1,3,race circuit,3,852,13,8,9,9,+85.692,85.692,2,56,213,2.0,11966.278,1,0,0
8134,1052,2021,1,3,race circuit,3,840,10,9,10,10,+86.713,86.713,1,56,117,1.0,12052.991,1,0,0
8135,1052,2021,1,3,race circuit,3,840,10,9,10,10,+86.713,86.713,2,56,117,1.0,12139.704,1,0,0
7864,1052,2021,1,3,race circuit,3,8,14,14,11,11,+88.864,88.864,1,56,51,0.0,12228.568,1,0,0
7865,1052,2021,1,3,race circuit,3,8,14,14,11,11,+88.864,88.864,2,56,51,0.0,12317.432,1,0,0
8147,1052,2021,1,3,race circuit,3,841,12,13,12,12,\N,0.0,1,55,51,0.0,0.0,1,0,0
8148,1052,2021,1,3,race circuit,3,841,12,13,12,12,\N,0.0,2,55,51,0.0,0.0,1,0,0
8117,1052,2021,1,3,race circuit,3,839,16,15,13,13,\N,0.0,1,55,214,0.0,0.0,1,0,0
8118,1052,2021,1,3,race circuit,3,839,16,15,13,13,\N,0.0,2,55,214,0.0,0.0,1,0,0
8237,1052,2021,1,3,race circuit,3,847,15,12,14,14,\N,0.0,1,55,3,0.0,0.0,1,0,0
8238,1052,2021,1,3,race circuit,3,847,15,12,14,14,\N,0.0,2,55,3,0.0,0.0,1,0,0
7677,1052,2021,1,3,race circuit,3,20,20,16,15,15,\N,0.0,1,55,117,0.0,0.0,1,0,0
8260,1052,2021,1,3,race circuit,3,854,18,18,16,16,\N,0.0,1,55,210,0.0,0.0,1,0,0
8261,1052,2021,1,3,race circuit,3,854,18,18,16,16,\N,0.0,2,55,210,0.0,0.0,1,0,0
8159,1052,2021,1,3,race circuit,3,842,5,5,17,17,\N,0.0,1,52,213,0.0,0.0,1,0,0
8160,1052,2021,1,3,race circuit,3,842,5,5,17,17,\N,0.0,2,52,213,0.0,0.0,1,0,0
8161,1052,2021,1,3,race circuit,3,842,5,5,17,17,\N,0.0,3,52,213,0.0,0.0,1,0,0
8250,1052,2021,1,3,race circuit,3,849,17,19,18,18,\N,0.0,1,51,3,0.0,0.0,1,0,0
8251,1052,2021,1,3,race circuit,3,849,17,19,18,18,\N,0.0,2,51,3,0.0,0.0,1,0,0
7632,1052,2021,1,3,race circuit,3,4,9,17,\N,19,\N,0.0,1,32,214,0.0,0.0,1,0,0
7633,1052,2021,1,3,race circuit,3,4,9,17,\N,19,\N,0.0,2,32,214,0.0,0.0,1,0,0
10261,1053,2021,2,21,race circuit,3,830,3,2,1,1,2:02:34.598,7354.598,1,63,9,25.0,7354.598,1,0,0
10262,1053,2021,2,21,race circuit,3,830,3,2,1,1,2:02:34.598,7354.598,2,63,9,25.0,14709.196,1,0,0
10218,1053,2021,2,21,race circuit,3,1,1,1,2,2,+22.000,22.0,1,63,131,19.0,14731.196,1,0,0
10219,1053,2021,2,21,race circuit,3,1,1,1,2,2,+22.000,22.0,2,63,131,19.0,14753.196,1,0,0
10220,1053,2021,2,21,race circuit,3,1,1,1,2,2,+22.000,22.0,3,63,131,19.0,14775.196,1,0,0
10221,1053,2021,2,21,race circuit,3,1,1,1,2,2,+22.000,22.0,4,63,131,19.0,14797.196,1,0,0
10310,1053,2021,2,21,race circuit,3,846,7,3,3,3,+23.702,23.702,1,63,1,15.0,14820.898,1,0,0
10311,1053,2021,2,21,race circuit,3,846,7,3,3,3,+23.702,23.702,2,63,1,15.0,14844.6,1,0,0
10295,1053,2021,2,21,race circuit,3,844,4,6,4,4,+25.579,25.579,1,63,6,12.0,14870.179,1,0,0
10296,1053,2021,2,21,race circuit,3,844,4,6,4,4,+25.579,25.579,2,63,6,12.0,14895.758,1,0,0
10257,1053,2021,2,21,race circuit,3,832,11,7,5,5,+27.036,27.036,1,63,6,10.0,14922.794,1,0,0
10258,1053,2021,2,21,race circuit,3,832,11,7,5,5,+27.036,27.036,2,63,6,10.0,14949.83,1,0,0
10232,1053,2021,2,21,race circuit,3,817,6,12,6,6,+51.220,51.22,1,63,1,8.0,15001.05,1,0,0
10233,1053,2021,2,21,race circuit,3,817,6,12,6,6,+51.220,51.22,2,63,1,8.0,15052.27,1,0,0
10287,1053,2021,2,21,race circuit,3,842,5,9,7,7,+52.818,52.818,1,63,213,6.0,15105.088,1,0,0
10288,1053,2021,2,21,race circuit,3,842,5,9,7,7,+52.818,52.818,2,63,213,6.0,15157.905999999999,1,0,0
10289,1053,2021,2,21,race circuit,3,842,5,9,7,7,+52.818,52.818,3,63,213,6.0,15210.724,1,0,0
10290,1053,2021,2,21,race circuit,3,842,5,9,7,7,+52.818,52.818,4,63,213,6.0,15263.542,1,0,0
10277,1053,2021,2,21,race circuit,3,840,10,8,8,8,+56.909,56.909,1,63,117,4.0,15320.451,1,0,0
10278,1053,2021,2,21,race circuit,3,840,10,8,8,8,+56.909,56.909,2,63,117,4.0,15377.36,1,0,0
10279,1053,2021,2,21,race circuit,3,840,10,8,8,8,+56.909,56.909,3,63,117,4.0,15434.269,1,0,0
10267,1053,2021,2,21,race circuit,3,839,9,15,9,9,+65.704,65.704,1,63,214,2.0,15499.973,1,0,0
10268,1053,2021,2,21,race circuit,3,839,9,15,9,9,+65.704,65.704,2,63,214,2.0,15565.677,1,0,0
10269,1053,2021,2,21,race circuit,3,839,9,15,9,9,+65.704,65.704,3,63,214,2.0,15631.381,1,0,0
10270,1053,2021,2,21,race circuit,3,839,9,15,9,9,+65.704,65.704,4,63,214,2.0,15697.085,1,0,0
10271,1053,2021,2,21,race circuit,3,839,9,15,9,9,+65.704,65.704,5,63,214,2.0,15762.789,1,0,0
10202,1053,2021,2,21,race circuit,3,4,15,14,10,10,+66.561,66.561,1,63,214,1.0,15829.35,1,0,0
10203,1053,2021,2,21,race circuit,3,4,15,14,10,10,+66.561,66.561,2,63,214,1.0,15895.911,1,0,0
10204,1053,2021,2,21,race circuit,3,4,15,14,10,10,+66.561,66.561,3,63,214,1.0,15962.472,1,0,0
10226,1053,2021,2,21,race circuit,3,815,2,13,11,11,+67.151,67.151,1,63,9,0.0,16029.623,1,0,0
10227,1053,2021,2,21,race circuit,3,815,2,13,11,11,+67.151,67.151,2,63,9,0.0,16096.774,1,0,0
10331,1053,2021,2,21,race circuit,3,852,20,4,12,12,+73.184,73.184,1,63,213,0.0,16169.958,1,0,0
10332,1053,2021,2,21,race circuit,3,852,20,4,12,12,+73.184,73.184,2,63,213,0.0,16243.142,1,0,0
10333,1053,2021,2,21,race circuit,3,852,20,4,12,12,+73.184,73.184,3,63,213,0.0,16316.326,1,0,0
10239,1053,2021,2,21,race circuit,3,8,16,5,13,13,+94.773,94.773,1,63,51,0.0,16411.099,1,0,0
10240,1053,2021,2,21,race circuit,3,8,16,5,13,13,+94.773,94.773,2,63,51,0.0,16505.872,1,0,0
10241,1053,2021,2,21,race circuit,3,8,16,5,13,13,+94.773,94.773,3,63,51,0.0,16600.645,1,0,0
10283,1053,2021,2,21,race circuit,3,841,17,16,14,14,\N,0.0,1,62,51,0.0,0.0,1,0,0
10284,1053,2021,2,21,race circuit,3,841,17,16,14,14,\N,0.0,2,62,51,0.0,0.0,1,0,0
10285,1053,2021,2,21,race circuit,3,841,17,16,14,14,\N,0.0,3,62,51,0.0,0.0,1,0,0
10286,1053,2021,2,21,race circuit,3,841,17,16,14,14,\N,0.0,4,62,51,0.0,0.0,1,0,0
10210,1053,2021,2,21,race circuit,3,20,0,10,15,15,\N,0.0,1,61,117,0.0,0.0,1,0,0
10211,1053,2021,2,21,race circuit,3,20,0,10,15,15,\N,0.0,2,61,117,0.0,0.0,1,0,0
10212,1053,2021,2,21,race circuit,3,20,0,10,15,15,\N,0.0,3,61,117,0.0,0.0,1,0,0
10213,1053,2021,2,21,race circuit,3,20,0,10,15,15,\N,0.0,4,61,117,0.0,0.0,1,0,0
10214,1053,2021,2,21,race circuit,3,20,0,10,15,15,\N,0.0,5,61,117,0.0,0.0,1,0,0
10321,1053,2021,2,21,race circuit,3,854,18,11,16,16,\N,0.0,1,61,210,0.0,0.0,1,0,0
10322,1053,2021,2,21,race circuit,3,854,18,11,16,16,\N,0.0,2,61,210,0.0,0.0,1,0,0
10323,1053,2021,2,21,race circuit,3,854,18,11,16,16,\N,0.0,3,61,210,0.0,0.0,1,0,0
10324,1053,2021,2,21,race circuit,3,854,18,11,16,16,\N,0.0,4,61,210,0.0,0.0,1,0,0
10327,1053,2021,2,21,race circuit,3,853,19,17,17,17,\N,0.0,1,61,210,0.0,0.0,1,0,0
10328,1053,2021,2,21,race circuit,3,853,19,17,17,17,\N,0.0,2,61,210,0.0,0.0,1,0,0
10329,1053,2021,2,21,race circuit,3,853,19,17,17,17,\N,0.0,3,61,210,0.0,0.0,1,0,0
10330,1053,2021,2,21,race circuit,3,853,19,17,17,17,\N,0.0,4,61,210,0.0,0.0,1,0,0
10247,1053,2021,2,21,race circuit,3,822,8,19,\N,18,\N,0.0,1,30,131,0.0,0.0,1,0,0
10315,1053,2021,2,21,race circuit,3,847,12,18,\N,19,\N,0.0,1,30,3,0.0,0.0,1,0,0
10432,1054,2021,3,75,street circuit,2,1,2,4,1,1,1:34:31.421,5671.421,1,66,131,25.0,5671.421,0,1,0
10433,1054,2021,3,75,street circuit,2,1,2,4,1,1,1:34:31.421,5671.421,2,66,131,25.0,11342.842,0,1,0
10434,1054,2021,3,75,street circuit,2,1,2,4,1,1,1:34:31.421,5671.421,3,66,131,25.0,17014.263,0,1,0
10459,1054,2021,3,75,street circuit,2,830,3,3,2,2,+29.148,29.148,1,66,9,18.0,17043.411,0,1,0
10460,1054,2021,3,75,street circuit,2,830,3,3,2,2,+29.148,29.148,2,66,9,18.0,17072.559,0,1,0
10461,1054,2021,3,75,street circuit,2,830,3,3,2,2,+29.148,29.148,3,66,9,18.0,17101.707000000002,0,1,0
10462,1054,2021,3,75,street circuit,2,830,3,3,2,2,+29.148,29.148,4,66,9,18.0,17130.855,0,1,0
10447,1054,2021,3,75,street circuit,2,822,1,1,3,3,+33.530,33.53,1,66,131,16.0,17164.385000000002,0,1,0
10448,1054,2021,3,75,street circuit,2,822,1,1,3,3,+33.530,33.53,2,66,131,16.0,17197.915,0,1,0
10449,1054,2021,3,75,street circuit,2,822,1,1,3,3,+33.530,33.53,3,66,131,16.0,17231.445,0,1,0
10450,1054,2021,3,75,street circuit,2,822,1,1,3,3,+33.530,33.53,4,66,131,16.0,17264.975000000002,0,1,0
10437,1054,2021,3,75,street circuit,2,815,4,2,4,4,+39.735,39.735,1,66,9,12.0,17304.71,0,1,0
10438,1054,2021,3,75,street circuit,2,815,4,2,4,4,+39.735,39.735,2,66,9,12.0,17344.445,0,1,0
10439,1054,2021,3,75,street circuit,2,815,4,2,4,4,+39.735,39.735,3,66,9,12.0,17384.18,0,1,0
10488,1054,2021,3,75,street circuit,2,846,7,7,5,5,+51.369,51.369,1,66,1,10.0,17435.549,0,1,0
10489,1054,2021,3,75,street circuit,2,846,7,7,5,5,+51.369,51.369,2,66,1,10.0,17486.918,0,1,0
10490,1054,2021,3,75,street circuit,2,846,7,7,5,5,+51.369,51.369,3,66,1,10.0,17538.287,0,1,0
10481,1054,2021,3,75,street circuit,2,844,8,6,6,6,+55.781,55.781,1,66,6,8.0,17594.068,0,1,0
10482,1054,2021,3,75,street circuit,2,844,8,6,6,6,+55.781,55.781,2,66,6,8.0,17649.849000000002,0,1,0
10483,1054,2021,3,75,street circuit,2,844,8,6,6,6,+55.781,55.781,3,66,6,8.0,17705.63,0,1,0
10464,1054,2021,3,75,street circuit,2,839,6,8,7,7,+1:03.749,63.749,1,66,214,6.0,17769.379,0,1,0
10465,1054,2021,3,75,street circuit,2,839,6,8,7,7,+1:03.749,63.749,2,66,214,6.0,17833.128,0,1,0
10466,1054,2021,3,75,street circuit,2,839,6,8,7,7,+1:03.749,63.749,3,66,214,6.0,17896.877,0,1,0
10424,1054,2021,3,75,street circuit,2,4,13,5,8,8,+1:04.808,64.80799999999999,1,66,214,4.0,17961.685,0,1,0
10425,1054,2021,3,75,street circuit,2,4,13,5,8,8,+1:04.808,64.80799999999999,2,66,214,4.0,18026.493000000002,0,1,0
10426,1054,2021,3,75,street circuit,2,4,13,5,8,8,+1:04.808,64.80799999999999,3,66,214,4.0,18091.301,0,1,0
10441,1054,2021,3,75,street circuit,2,817,16,10,9,9,+1:15.369,75.369,1,66,1,2.0,18166.670000000002,0,1,0
10442,1054,2021,3,75,street circuit,2,817,16,10,9,9,+1:15.369,75.369,2,66,1,2.0,18242.039,0,1,0
10443,1054,2021,3,75,street circuit,2,817,16,10,9,9,+1:15.369,75.369,3,66,1,2.0,18317.408,0,1,0
10477,1054,2021,3,75,street circuit,2,842,9,11,10,10,+1:16.463,76.463,1,66,213,1.0,18393.871,0,1,0
10478,1054,2021,3,75,street circuit,2,842,9,11,10,10,+1:16.463,76.463,2,66,213,1.0,18470.334000000003,0,1,0
10479,1054,2021,3,75,street circuit,2,842,9,11,10,10,+1:16.463,76.463,3,66,213,1.0,18546.797000000002,0,1,0
10455,1054,2021,3,75,street circuit,2,832,5,14,11,11,+1:18.955,78.955,1,66,6,0.0,18625.752,0,1,0
10456,1054,2021,3,75,street circuit,2,832,5,14,11,11,+1:18.955,78.955,2,66,6,0.0,18704.707000000002,0,1,0
10457,1054,2021,3,75,street circuit,2,832,5,14,11,11,+1:18.955,78.955,3,66,6,0.0,18783.662,0,1,0
10473,1054,2021,3,75,street circuit,2,841,12,13,12,12,\N,0.0,1,65,51,0.0,0.0,0,1,0
10474,1054,2021,3,75,street circuit,2,841,12,13,12,12,\N,0.0,2,65,51,0.0,0.0,0,1,0
10475,1054,2021,3,75,street circuit,2,841,12,13,12,12,\N,0.0,3,65,51,0.0,0.0,0,1,0
10428,1054,2021,3,75,street circuit,2,20,10,15,13,13,\N,0.0,1,65,117,0.0,0.0,0,1,0
10429,1054,2021,3,75,street circuit,2,20,10,15,13,13,\N,0.0,2,65,117,0.0,0.0,0,1,0
10430,1054,2021,3,75,street circuit,2,20,10,15,13,13,\N,0.0,3,65,117,0.0,0.0,0,1,0
10469,1054,2021,3,75,street circuit,2,840,17,9,14,14,\N,0.0,1,65,117,0.0,0.0,0,1,0
10470,1054,2021,3,75,street circuit,2,840,17,9,14,14,\N,0.0,2,65,117,0.0,0.0,0,1,0
10471,1054,2021,3,75,street circuit,2,840,17,9,14,14,\N,0.0,3,65,117,0.0,0.0,0,1,0
10506,1054,2021,3,75,street circuit,2,852,14,12,15,15,\N,0.0,1,65,213,0.0,0.0,0,1,0
10507,1054,2021,3,75,street circuit,2,852,14,12,15,15,\N,0.0,2,65,213,0.0,0.0,0,1,0
10508,1054,2021,3,75,street circuit,2,852,14,12,15,15,\N,0.0,3,65,213,0.0,0.0,0,1,0
10492,1054,2021,3,75,street circuit,2,847,11,16,16,16,\N,0.0,1,65,3,0.0,0.0,0,1,0
10493,1054,2021,3,75,street circuit,2,847,11,16,16,16,\N,0.0,2,65,3,0.0,0.0,0,1,0
10494,1054,2021,3,75,street circuit,2,847,11,16,16,16,\N,0.0,3,65,3,0.0,0.0,0,1,0
10499,1054,2021,3,75,street circuit,2,854,19,17,17,17,\N,0.0,1,64,210,0.0,0.0,0,1,0
10500,1054,2021,3,75,street circuit,2,854,19,17,17,17,\N,0.0,2,64,210,0.0,0.0,0,1,0
10501,1054,2021,3,75,street circuit,2,854,19,17,17,17,\N,0.0,3,64,210,0.0,0.0,0,1,0
10496,1054,2021,3,75,street circuit,2,849,18,18,18,18,\N,0.0,1,64,3,0.0,0.0,0,1,0
10497,1054,2021,3,75,street circuit,2,849,18,18,18,18,\N,0.0,2,64,3,0.0,0.0,0,1,0
10498,1054,2021,3,75,street circuit,2,849,18,18,18,18,\N,0.0,3,64,3,0.0,0.0,0,1,0
10502,1054,2021,3,75,street circuit,2,853,20,19,19,19,\N,0.0,1,64,210,0.0,0.0,0,1,0
